1024	2048	1	220	212	1.96066
1024	2048	1	120	198	2.71711
1024	2048	1	326	70	5.64927
1024	2048	1	466	244	3.09062
1024	2048	1	234	338	0.67991
1536	2048	1	160	296	1.65822
1536	2048	1	170	214	2.24993
1536	2048	1	124	54	5.32741
1024	2048	1	480	510	3.77760
1024	2048	1	88	438	0.00000
1536	2048	1	380	242	2.35250
1536	2048	1	244	30	3.62326
1536	2048	1	448	110	5.94164
1536	2048	1	458	230	5.82591
1536	2048	1	420	372	3.93960
1024	2560	1	264	50	0.97877
1024	2560	1	230	240	1.90143
1536	2560	1	48	54	1.30069
1536	2560	1	216	12	1.45654
1536	2048	1	340	478	4.29074
1536	2560	1	190	154	3.98028
1536	2560	1	90	120	0.70863
1024	2560	1	372	182	0.26299
1024	2560	1	410	76	2.07420
1024	2560	1	400	376	4.19380
1536	2048	1	502	436	3.56776
1024	2048	1	302	458	4.57295
1536	2560	1	264	230	6.13054
1536	2560	1	58	268	5.52871
1024	2560	1	458	230	0.00000
1536	2560	1	184	284	0.54829
1024	2560	1	274	164	2.81530
1536	2560	1	256	70	4.42881
1536	2560	1	470	230	1.18564
1536	2560	1	38	430	5.27736
1536	2560	1	420	430	2.03444
1024	2560	1	138	368	1.05835
1024	2560	1	92	196	2.86083
1024	2560	1	232	468	2.68747
1536	2560	1	208	410	2.98727
1536	2560	1	382	502	1.74575
1536	2048	1	314	64	0.00000
1536	2048	1	220	380	0.66891
1024	2048	1	192	72	0.50224
1536	3584	1	432	400	0.13866
1536	3584	2	446	516	0.00000
1536	3584	1	380	462	0.06389
1536	3584	1	258	500	0.63598
1536	3584	1	196	410	0.36481
1024	3584	2	375	516	0.00000
1024	3584	1	8	488	5.54163
1024	3584	1	154	474	0.00000
1024	3584	1	298	430	4.97575
1536	3584	1	70	326	0.00000
1536	3584	1	148	270	3.25953
1536	3584	1	324	270	1.91087
1536	3584	1	512	140	1.92166
1536	3584	2	416	118	0.00000
1536	3584	2	382	58	0.00000
1536	3584	1	306	148	1.05538
1536	3584	1	222	68	5.60365
1024	3584	1	400	308	3.39697
1024	3584	1	232	346	0.76095
1024	3584	1	236	244	0.34899
1024	3584	1	120	232	2.97182
1024	3584	1	46	214	0.00000
1536	3584	1	78	160	2.80037
1024	3584	1	496	218	5.40165
1024	3584	1	334	218	3.41779
1024	3584	1	372	60	2.61730
1536	3584	1	82	38	5.27298
1536	3072	1	294	488	3.66312
1536	3072	1	512	476	1.84845
1536	3072	1	494	332	4.83098
1536	3072	1	474	254	1.67415
1536	3072	1	374	408	1.71060
1536	3072	1	320	328	1.54376
1536	3072	1	264	264	4.26344
1536	3072	1	234	206	4.12867
1536	3072	1	382	116	2.70957
1536	3072	1	494	54	0.92285
1536	3072	1	246	86	3.22444
1536	3072	1	184	416	5.21837
1536	3072	1	90	466	1.95544
1024	3584	1	218	54	0.41892
1024	3584	1	122	88	0.00000
1024	3584	1	10	34	0.00000
1024	3072	1	68	480	5.84991
1024	3072	2	142	446	0.00000
1024	3072	1	194	436	0.00000
1024	3072	1	288	464	5.57299
1024	3072	1	346	422	2.24337
1024	3072	1	476	436	3.38069
1536	3072	1	146	276	2.32634
1536	3072	1	146	172	0.90523
1536	3072	1	172	54	5.44569
1536	3072	1	82	94	0.36033
1536	3072	1	38	56	0.90298
1024	3072	1	460	104	0.77901
