1024	2560	2	118	202	0.00000
1024	2048	1	100	432	0.14889
1024	2048	1	236	348	0.47008
1024	2048	1	226	194	2.79328
1024	2048	2	206	78	0.00000
1024	2048	1	112	50	3.41760
1024	2048	1	448	234	2.81523
1536	2048	1	108	146	2.03511
1536	2048	2	232	162	0.00000
1536	2048	1	162	316	2.34142
1536	2048	1	464	262	6.08579
1536	2048	1	384	272	2.52046
1536	2048	1	342	320	2.39842
1536	2048	1	282	372	2.58405
1536	2048	1	332	486	3.37560
1536	2048	1	438	410	4.04383
1536	2048	2	222	428	0.00000
1536	2048	1	418	100	0.86323
1536	2048	2	502	50	0.00000
1536	2048	1	370	24	4.69853
1536	2048	1	266	88	2.62897
1536	2048	1	124	476	0.00000
1024	2048	1	458	414	3.65444
1024	2048	1	484	502	4.24540
1024	2560	2	428	70	0.00000
1024	2560	1	266	38	1.12962
1024	2560	1	124	82	0.95900
1536	2560	1	204	216	3.39832
1536	2560	1	276	238	5.86496
1536	2560	2	344	318	0.00000
1024	2560	1	478	208	1.84160
1536	2560	1	38	180	5.87535
1536	2560	1	132	264	3.25916
1536	2560	1	476	170	0.43757
1024	2560	1	48	218	5.75511
1024	2560	1	216	280	1.60539
1536	2560	1	26	324	1.73168
1024	2560	1	392	306	1.14915
1024	2560	1	280	306	5.31748
1024	2560	1	46	328	2.48228
1536	2560	1	490	346	2.50622
1536	2560	2	512	246	0.00000
1024	2560	1	318	496	4.80459
1024	2560	1	438	460	3.45582
1024	2560	1	12	438	5.58694
1536	2560	1	512	36	0.94075
1536	2560	1	414	436	1.97692
1536	2560	1	366	480	5.19074
1536	2560	1	252	394	1.71291
1536	2560	1	44	422	5.24733
1536	2560	1	206	480	5.43616
1536	2560	1	120	510	1.79075
1024	2560	2	206	486	0.00000
1024	2560	2	358	442	0.00000
1024	2048	1	4	132	0.00000
1536	2048	1	144	6	4.45161
1536	2048	1	30	2	0.00000
1024	3072	1	206	58	0.00000
1024	3072	1	272	118	3.39449
1024	3072	1	120	124	0.00000
1024	3072	1	170	226	0.96381
1024	3072	1	36	310	1.68836
1024	3072	1	336	174	3.67687
1024	3072	1	448	130	3.52258
1536	3072	1	16	98	3.25257
1536	3072	1	106	120	0.81765
1536	3072	1	138	26	1.59836
1536	3072	1	262	110	3.09509
1536	3072	1	264	210	4.70164
1536	3072	1	160	164	4.39424
1536	3072	1	398	168	1.83722
1536	3072	1	372	98	5.48840
1536	3072	1	486	68	3.50623
1024	3072	1	266	312	0.18535
1024	3072	1	226	458	1.06998
1024	3072	1	122	414	0.78540
1024	3072	1	428	284	4.04051
1024	3072	2	492	304	0.00000
1536	3072	2	34	326	0.00000
1536	3072	1	126	402	0.26625
1536	3072	1	74	220	2.07146
1536	3072	1	242	302	5.10300
1536	3072	1	394	406	5.38814
1536	3072	1	360	254	4.10393
1536	3072	1	512	244	0.00000
1536	3584	1	404	380	5.66294
1536	3584	1	452	514	5.83708
1536	3584	1	192	404	0.00000
1536	3584	1	90	344	1.15962
1536	3584	1	440	152	0.63503
1536	3584	1	148	200	1.74292
1536	3584	1	388	20	5.60903
1536	3072	1	512	432	0.00000
1536	3072	1	274	494	3.29381
1536	3072	1	208	428	0.51434
1536	3584	1	188	72	3.15184
1536	3584	1	86	64	2.50508
1024	3584	1	500	94	2.24107
1024	3584	1	164	480	6.03544
1024	3584	1	300	442	1.45003
1024	3584	1	16	482	5.30167
1024	3584	1	64	290	5.90267
1024	3584	1	502	218	5.58269
1024	3584	1	432	252	5.93203
1024	3584	1	338	322	3.77140
1024	3584	1	216	272	1.15258
1024	3072	1	348	440	3.92397
1024	3072	1	506	460	2.16997
1024	3584	1	116	198	2.01626
1024	3584	1	10	202	0.00000
1024	3584	1	38	34	3.21146
1024	3584	1	118	60	0.00000
1024	3584	1	210	92	0.00000
1024	3584	1	316	166	1.32510
1024	3584	1	398	82	2.74206
1024	3584	2	310	86	0.00000
1024	3072	2	380	80	0.00000
1536	3584	2	394	126	0.00000
1536	3584	2	252	264	0.00000
1536	3584	2	256	166	0.00000
1536	3584	2	512	282	0.00000
1536	3584	1	372	516	0.00000
1536	3584	1	222	516	0.00000
1024	3584	2	290	260	0.00000
2048	2048	1	174	56	3.53485
2048	2048	1	62	22	1.82812
2048	2048	1	140	0	0.00000
2048	2048	1	280	82	5.85803
2048	2048	1	418	74	4.20447
2048	2048	1	52	152	0.00000
2048	2048	1	220	156	3.14159
2560	2048	1	476	154	1.39982
2560	2048	1	512	16	1.46102
2560	2048	1	312	86	0.00000
2560	2048	1	236	108	0.00000
2560	2048	1	184	126	3.07647
2560	2048	1	24	218	1.79760
2560	2048	1	398	258	0.59613
2560	2048	1	26	350	5.17161
2048	2048	1	356	290	1.11912
2048	2048	1	314	264	3.78355
2048	2048	1	220	318	0.00000
2048	2048	1	154	232	0.00000
2048	2048	1	78	274	2.09544
2560	2048	1	234	306	1.52915
2560	2048	1	398	428	3.33899
2560	2048	2	354	404	0.00000
2560	2048	2	296	392	0.00000
2560	2048	1	238	424	0.00000
2560	2560	1	512	84	0.78298
2560	2560	1	314	84	1.78515
2560	2560	1	392	392	1.19991
2560	2560	1	274	314	2.56267
2560	2560	1	394	238	3.21660
2560	2560	1	502	216	5.39105
2560	2560	1	196	162	2.48747
2560	2560	1	70	162	1.07686
2560	2560	1	198	484	2.23184
2560	2560	1	156	298	4.92541
2560	2560	1	240	402	1.83640
2560	2560	1	62	430	0.90975
2048	2560	1	488	504	2.42351
2048	2560	1	374	506	5.38419
2048	2560	1	384	404	6.10485
2048	2560	1	258	380	4.63019
2048	2560	1	276	490	5.69241
2048	2560	1	98	378	0.38109
2048	2560	1	138	276	2.00282
2048	2560	1	292	278	1.94162
2048	2560	1	58	212	1.06370
2048	2560	1	462	100	6.02570
2048	2560	1	406	110	3.07893
2560	2048	1	128	510	1.47723
2560	2560	1	28	52	1.79865
2048	2048	1	474	442	0.00000
2048	2048	1	346	410	1.72967
2048	2560	1	290	132	0.32540
2048	2560	1	208	50	4.13253
2048	2048	1	150	496	1.58898
2048	2048	1	72	382	1.57080
2048	2560	1	24	22	1.41365
2048	2560	1	72	102	3.82366
2048	2048	1	352	480	4.82654
2048	2560	2	344	50	0.00000
2560	2560	2	12	328	0.00000
2048	2560	2	444	316	0.00000
2560	2560	2	468	330	0.00000
2048	2560	2	64	314	0.00000
2048	2560	2	312	432	0.00000
2048	2560	2	184	512	0.00000
2048	2560	2	326	212	0.00000
2048	2560	2	230	152	0.00000
2048	2560	2	180	150	0.00000
2048	2560	2	160	356	0.00000
2048	2560	2	182	416	0.00000
2560	2560	2	314	483	0.00000
2560	2560	2	512	430	0.00000
2560	2560	1	386	504	0.00000
3072	2048	1	176	226	5.76597
3072	2048	1	202	70	3.83048
3072	2048	1	354	44	4.10170
3072	2048	1	224	404	4.62888
3072	2048	1	58	402	2.43368
3584	2048	1	106	170	1.39363
3072	2048	1	456	64	4.84419
3584	2048	1	38	50	1.38803
3584	2048	1	256	92	4.31802
3072	2048	1	390	328	2.14786
3072	2048	1	492	264	2.41839
3072	2048	1	458	434	4.65268
3584	2048	1	42	410	5.66417
3584	2048	1	354	240	5.56240
3584	2048	1	72	300	5.63487
3584	2048	1	220	332	4.25552
3584	2048	1	182	244	4.36744
3584	2048	1	164	408	4.69360
3584	2048	1	338	354	2.97269
3584	2048	1	468	86	0.00000
3584	2048	1	434	348	0.00000
3584	2048	1	496	240	0.00000
3584	2048	1	176	502	4.25099
3072	2560	1	420	28	6.18615
3072	2560	1	58	68	0.83972
3072	2560	1	238	108	1.27732
3072	2560	1	358	126	0.39632
3584	2560	1	102	58	2.27359
3072	2560	1	496	102	3.98857
