1024	2048	1	252	352	0.35237
1024	2048	1	42	104	0.00000
1024	2048	1	476	240	2.93734
1024	2560	1	266	44	0.82331
1024	2048	2	122	54	0.00000
1024	2048	2	246	12	0.00000
1024	2048	2	438	12	0.00000
1536	2048	2	24	24	0.00000
1536	2048	1	78	34	3.23417
1536	2048	2	224	154	0.00000
1536	2048	1	88	122	0.00000
1536	2048	1	316	50	2.83001
1536	2048	2	412	28	0.00000
1536	2048	2	494	60	0.00000
1536	2048	2	512	188	0.00000
1536	2048	1	40	306	3.40473
1536	2048	1	136	316	3.48930
1536	2048	1	258	326	5.08094
1536	2048	1	480	292	5.11072
1536	2048	1	378	238	3.45022
1536	2048	1	266	204	0.94491
1024	2560	2	76	110	0.00000
1024	2560	1	262	232	5.25795
1024	2560	1	70	240	5.51986
1024	2560	1	54	332	2.45609
1024	2560	2	10	418	0.00000
1024	2560	1	78	498	3.82344
1024	2560	1	172	462	3.26306
1024	2560	1	266	464	4.44506
1024	2560	1	450	470	1.95305
1024	2560	1	418	382	1.33706
1024	2560	1	392	286	0.73010
1536	2560	1	44	430	5.11926
1536	2560	1	218	472	2.09899
1536	2560	1	402	426	1.79926
1536	2560	2	318	512	0.00000
1536	2560	2	444	334	0.00000
1024	2048	1	506	482	1.49797
1536	2048	1	132	418	2.08634
1536	2048	1	364	406	0.47251
1536	2048	1	464	470	2.44586
1536	2560	1	224	34	0.75023
1536	2560	1	96	34	0.29533
1024	2560	1	460	92	2.44939
1536	2560	1	90	182	5.42904
1536	2560	1	8	300	2.14486
1536	2560	1	222	172	0.00000
1536	2560	1	282	234	5.88025
1536	2560	1	368	126	0.75968
1536	2560	1	324	74	3.93541
1536	2560	1	502	158	2.64172
1536	2560	1	444	242	3.56538
1024	2048	1	106	246	0.81585
1024	2560	1	470	204	1.87098
1024	2560	2	192	284	0.00000
1024	2048	2	198	68	0.00000
1536	2560	1	102	256	2.31980
1024	3072	2	500	302	0.00000
1024	3072	2	348	338	0.00000
1024	3584	2	162	32	0.00000
1536	3584	2	44	206	0.00000
1536	3584	2	250	266	0.00000
1536	3072	1	498	256	0.18079
1536	3072	1	392	384	5.82183
1536	3584	1	460	308	0.00000
1536	3584	1	388	126	3.63485
1536	3072	1	148	412	5.31852
1536	3584	1	400	10	1.34096
1536	3072	1	276	398	0.45159
1536	3584	1	484	478	5.51784
1536	3584	1	328	494	0.00000
1536	3072	1	364	256	4.42940
1536	3072	1	278	182	0.52753
1536	3584	1	390	326	5.76180
1536	3584	1	178	458	0.34747
1024	3584	1	458	452	0.00000
1536	3584	1	42	496	0.70971
1536	3584	1	492	390	0.65844
1536	3584	1	296	372	1.69922
1536	3584	1	90	358	1.56469
1536	3584	1	44	286	1.61107
1536	3584	1	270	206	5.66537
1024	3584	1	326	314	1.11757
1024	3584	1	160	456	0.00000
1536	3584	2	468	106	0.00000
1024	3584	1	30	492	5.56733
1024	3584	1	46	410	1.79858
1024	3584	1	126	210	0.39828
1024	3584	1	220	150	2.06905
1024	3584	1	330	134	1.52413
1024	3584	1	418	198	4.76960
1024	3584	1	478	54	3.31382
1536	3584	1	60	28	5.99001
1536	3584	1	162	152	3.28882
1536	3584	1	152	278	2.23702
1536	3072	1	124	474	1.51830
1536	3584	1	268	50	2.83558
1024	3584	1	276	54	4.42819
1024	3072	1	412	478	1.53418
1024	3584	1	108	100	0.93500
1024	3072	1	36	458	5.77948
1024	3584	1	16	40	2.00967
1024	3072	1	320	290	0.00000
1024	3072	1	226	326	0.38200
1024	3072	1	176	232	0.22725
1536	3072	2	368	454	0.00000
1024	3072	2	244	220	0.00000
