1024	2048	1	242	366	0.30749
1024	2048	1	100	236	0.71469
1024	2048	1	52	104	6.25616
1024	2048	1	120	50	0.00000
1024	2048	2	238	22	0.00000
1536	2048	2	18	38	0.00000
1536	2048	2	230	144	0.00000
1024	2048	1	472	242	3.60527
1536	2048	1	10	272	3.49210
1536	2048	2	146	250	0.00000
1536	2048	1	266	222	0.61719
1536	2048	1	386	216	3.44691
1536	2048	1	256	336	5.04349
1024	2560	1	252	42	1.40170
1024	2560	1	460	78	2.55359
1536	2048	1	92	458	0.98996
1536	2048	1	430	436	2.35447
1536	2048	1	476	338	5.32200
1536	2048	2	500	76	0.00000
1536	2048	1	88	82	0.00000
1536	2048	1	294	44	2.70828
1536	2560	1	74	76	0.70778
1536	2560	1	176	60	0.79298
1536	2560	1	330	56	4.31172
1536	2048	1	302	432	1.08072
1024	2560	1	306	260	4.37081
1024	2560	1	86	246	5.64398
1536	2560	1	202	184	0.00000
1536	2560	1	118	184	5.32143
1024	2560	2	74	150	0.00000
1024	2560	1	434	154	1.69398
1536	2560	1	496	138	5.94436
1536	2560	1	364	126	0.88522
1024	2560	1	178	428	3.17962
1024	2560	1	304	460	4.70421
1536	2560	1	52	236	2.26806
1536	2560	1	318	256	5.73640
1536	2560	1	432	228	0.28204
1536	2560	1	190	454	2.35822
1024	2560	1	400	390	1.02165
1024	2560	1	496	292	2.04654
1024	2560	1	362	314	1.07900
1024	2560	1	88	480	4.43565
1024	2560	1	44	308	2.39286
1024	2560	1	192	284	4.83276
1536	2560	1	384	432	2.03144
1536	2560	1	444	342	2.20236
1536	2560	1	78	446	5.30018
1024	2560	1	448	478	1.53834
1536	2048	2	496	236	0.00000
1536	2560	2	310	512	0.00000
1024	3584	1	454	454	0.00000
1536	3584	2	46	208	0.00000
1536	3584	2	468	120	0.00000
1536	3584	2	290	112	0.00000
1536	3072	2	380	464	0.00000
1536	3584	2	258	270	0.00000
1024	3584	1	174	452	0.00000
1536	3584	1	178	448	0.00000
1536	3584	1	342	460	0.00000
1536	3584	1	462	294	0.23629
1536	3584	1	386	348	5.36371
1536	3584	1	262	362	1.76897
1536	3584	1	48	472	0.79782
1536	3584	1	84	374	1.39127
1536	3584	1	34	288	1.66080
1024	3584	1	320	328	1.20234
1024	3584	1	126	226	0.48918
1024	3584	1	102	118	0.60460
1024	3584	1	420	208	4.64527
1536	3584	1	278	202	5.75839
1536	3584	1	140	252	2.42966
1536	3072	1	464	372	5.64916
1536	3072	1	286	402	0.31676
1536	3072	1	404	378	5.83375
1024	3584	1	76	364	2.62955
1024	3072	1	94	200	0.25703
1024	3072	1	178	210	0.30562
1024	3072	2	248	212	0.00000
1024	3072	1	236	314	0.57070
1024	3072	1	306	290	0.00000
1536	3072	1	30	356	0.46589
1024	3072	1	128	86	1.01017
1024	3584	1	272	60	4.58364
1024	3584	1	224	150	1.95767
1024	3072	1	70	456	1.15714
1024	3584	1	338	138	1.42358
1024	3072	1	416	474	1.51106
1024	3584	1	486	48	3.37219
1536	3584	1	90	96	5.97164
1536	3584	1	184	124	3.52391
1536	3584	1	404	118	3.13925
1536	3584	1	386	18	1.50637
1536	3072	1	128	486	1.82434
1536	3072	1	168	402	5.16525
1536	3584	1	278	24	2.94596
1536	3072	1	184	304	1.72061
1536	3072	1	362	260	4.63994
1536	3072	1	480	272	0.13017
1536	3072	1	38	232	0.84782
1536	3072	1	182	190	0.66320
1024	3072	2	354	350	0.00000
1024	3072	1	304	92	5.43813
1024	3072	1	366	78	5.53777
1536	3072	1	8	118	1.77648
1536	3072	1	130	72	1.83095
1536	3072	1	280	190	0.74905
1536	3072	1	388	88	1.79269
1536	3072	1	474	80	5.61592
1536	3072	1	430	162	1.57698
1024	3584	2	172	36	0.00000
2048	2048	1	28	160	0.48833
2048	2048	1	78	240	0.30958
2048	2048	1	166	250	3.13163
2048	2048	1	268	166	4.65595
2048	2048	2	184	90	0.00000
2048	2048	1	280	44	2.25865
2048	2048	2	412	24	0.00000
2048	2048	2	498	62	0.00000
2560	2048	2	134	22	0.00000
2048	2048	1	304	310	0.00000
2048	2048	1	394	282	0.00000
2048	2048	1	48	382	4.10459
2048	2048	1	182	382	3.49458
2048	2560	1	94	12	0.96137
2048	2048	2	222	482	0.00000
2048	2048	1	380	470	5.44635
2560	2048	1	4	208	2.22109
2560	2048	1	72	124	3.71590
2048	2048	1	506	296	5.06523
2560	2048	1	20	420	3.57206
2560	2048	1	110	236	5.66730
2560	2048	1	186	122	0.00000
2560	2048	1	312	80	0.00000
2560	2048	1	448	52	0.00000
2560	2048	1	288	248	0.00000
2560	2048	1	402	156	2.15554
2560	2048	1	406	276	0.00000
2560	2048	2	308	398	0.00000
2048	2560	1	82	136	3.86281
2048	2560	1	238	186	0.46365
2048	2560	1	222	68	4.56325
2048	2560	2	416	60	0.00000
2048	2560	2	328	202	0.00000
2048	2560	2	172	146	0.00000
2048	2560	2	374	116	0.00000
2048	2560	1	468	120	3.89367
2560	2560	1	78	64	0.26625
2560	2560	1	284	44	0.00000
2560	2560	1	388	14	4.26094
2048	2560	1	88	226	4.24145
2048	2560	1	130	322	1.33063
2048	2560	1	16	378	3.36914
2048	2560	2	170	370	0.00000
2048	2560	2	200	426	0.00000
2048	2560	1	274	358	3.43814
2048	2560	2	332	416	0.00000
2048	2560	1	74	484	3.56047
2048	2560	1	182	508	0.00000
2048	2560	1	252	492	0.00000
2048	2560	1	410	466	0.00000
2048	2560	2	324	480	0.00000
2048	2560	2	438	328	0.00000
2048	2560	2	484	466	0.00000
2560	2560	2	30	474	0.00000
2560	2560	1	4	248	1.01358
2560	2560	1	232	460	6.02085
2560	2560	2	312	484	0.00000
2560	2560	1	80	422	5.96413
2560	2560	1	102	338	5.10675
2560	2560	1	172	272	5.17604
2560	2560	1	154	140	3.60756
2560	2560	1	276	216	4.20531
2560	2560	1	394	116	5.01515
2560	2560	1	388	328	5.37343
2560	2560	2	486	324	0.00000
2560	2560	1	356	460	0.00000
2560	2560	1	474	464	1.20401
3584	2048	1	154	126	0.00000
3584	2048	1	4	360	4.49912
3584	2048	1	32	284	4.89224
3072	2048	1	508	174	3.78841
3072	2048	1	424	144	0.00000
3072	2048	1	364	96	3.20346
3072	2048	1	190	122	0.00000
3072	2048	1	278	100	3.08396
3072	2048	1	272	246	3.76271
3072	2048	1	300	318	4.05635
3584	2048	1	70	428	4.04514
3072	2048	1	384	362	3.99971
3072	2048	1	302	460	5.44203
3072	2560	1	212	12	0.00000
3072	2048	1	118	318	1.42139
3072	2048	1	140	398	5.16602
3072	2560	2	166	78	0.00000
3584	2560	2	342	134	0.00000
3584	2048	1	314	322	1.86635
3584	2048	1	258	92	3.88391
3584	2048	1	476	54	0.00000
3584	2048	1	384	92	0.00000
3584	2048	1	388	508	1.15060
3584	2048	1	446	408	4.78370
3584	2048	1	324	224	2.25829
3072	2048	1	150	218	2.46685
3072	2560	1	256	104	1.02495
3584	2560	2	22	76	0.00000
3584	2560	1	246	94	4.90978
3584	2560	1	134	6	4.89453
3584	2560	2	84	94	0.00000
3072	2560	2	462	186	0.00000
3072	2048	1	54	460	1.66264
3072	2560	1	36	84	3.69672
3072	2560	1	68	190	0.94724
3072	2560	1	368	234	0.78540
3072	2560	1	292	166	4.05669
3072	2560	1	168	246	2.14510
3072	2560	1	126	304	2.01008
3072	2560	2	168	384	0.00000
3584	2560	2	250	454	0.00000
3584	2560	2	344	454	0.00000
3584	2560	2	170	488	0.00000
3584	2048	1	448	306	1.04521
3072	2560	1	462	116	2.22142
3584	2560	1	84	258	2.46143
3584	2560	1	256	194	1.99860
3584	2560	1	172	218	5.51906
3584	2560	1	436	54	4.00165
