1024	2048	1	104	60	0.39358
1024	2048	1	118	146	1.64348
1024	2048	1	200	84	0.52249
1024	2048	1	264	0	0.16515
1024	2048	1	352	4	0.48089
1536	2048	1	14	20	0.00000
1536	2048	1	340	16	5.72889
1536	2048	1	502	70	2.44134
1536	2048	1	430	148	5.05168
1536	2048	1	284	80	2.21430
1536	2048	1	226	148	0.00000
1024	2048	1	422	170	2.43718
1536	2048	1	62	266	5.52109
1536	2048	1	168	268	0.00000
1536	2048	1	264	230	3.50651
1536	2048	1	428	234	2.14975
1536	2048	1	466	328	1.41206
1536	2048	1	244	354	3.40409
1024	2048	1	124	268	1.84633
1024	2048	1	206	376	0.53041
1024	2048	1	468	372	3.97921
1536	2048	1	58	406	3.20035
1536	2048	1	378	398	5.65657
1536	2048	1	220	478	1.02191
1536	2560	1	334	8	1.57080
1536	2560	1	466	8	1.18109
1024	2048	1	314	462	1.77557
1536	2560	1	8	12	5.49779
1024	2560	1	424	34	2.49846
1024	2560	1	298	52	0.83270
1536	2560	1	88	110	4.31631
1024	2560	1	32	10	2.27407
1024	2560	1	156	148	3.87332
1536	2560	1	300	124	2.67329
1536	2560	1	466	162	1.03453
1536	2560	1	462	304	4.29716
1024	2560	1	268	270	6.14886
1024	2560	1	332	308	3.27287
1024	2560	1	440	208	3.05796
1536	2560	1	100	192	2.11782
1536	2560	1	208	192	0.00000
1536	2560	1	318	272	5.58748
1536	2560	1	28	294	1.41558
1024	2560	1	476	368	4.39240
1536	2560	1	144	324	0.44478
1536	2560	1	224	322	0.61562
1024	2560	1	256	410	5.96313
1024	2560	1	172	402	2.99392
1024	2560	1	430	468	4.16504
1536	2560	1	46	472	0.92606
1536	2560	1	172	454	0.70814
1536	2560	1	388	422	2.16407
1536	2560	1	362	512	2.03828
1024	2560	1	200	512	1.89892
1024	2560	1	52	512	3.96487
1024	2560	1	4	438	3.93465
1024	3072	1	268	242	5.74421
1024	3072	1	334	230	5.90018
1024	3072	1	156	294	0.13872
1024	3072	1	56	4	0.76887
1024	3072	1	0	102	0.78540
1024	3072	1	102	82	0.36717
1024	3072	1	202	18	1.97043
1024	3072	1	170	126	0.27982
1024	3072	1	58	262	0.20853
1024	3072	1	360	40	1.63085
1536	3072	1	20	4	0.70313
1024	3072	2	468	34	0.00000
1024	3072	1	68	398	4.08309
1024	3072	1	238	338	0.00000
1024	3072	1	162	434	0.30128
1024	3072	1	60	496	4.08539
1024	3584	1	72	90	1.35971
1024	3072	1	476	198	3.79376
1536	3072	1	72	104	0.38382
1536	3584	2	18	46	0.00000
1536	3584	2	464	112	0.00000
1024	3584	1	346	76	2.09057
1024	3072	1	368	454	0.70267
1024	3584	1	4	268	0.00000
1024	3584	1	128	196	5.61317
1024	3584	1	130	304	5.50702
1536	3072	1	254	170	2.67090
1536	3072	1	370	22	1.76112
1536	3072	1	446	98	6.07556
1536	3072	1	386	162	0.00000
1536	3072	1	496	238	4.84864
1536	3072	1	322	306	3.34064
1536	3072	2	402	318	0.00000
1536	3072	1	188	308	5.14729
1536	3072	1	32	312	0.99172
1536	3072	1	132	362	1.76796
1024	3072	1	512	454	1.10715
1536	3072	1	104	480	3.40269
1536	3072	1	188	488	0.00000
1536	3072	1	258	474	0.09875
1536	3072	1	374	446	3.61008
1536	3072	1	464	398	0.77566
1536	3584	1	500	16	5.76764
1536	3584	1	416	48	2.54354
1024	3584	1	210	116	1.20919
1024	3072	1	254	476	0.52779
1024	3584	1	458	90	5.76873
1024	3584	1	340	304	6.05858
1024	3584	1	482	252	5.84053
1536	3584	1	210	148	1.96765
1536	3584	1	346	148	1.90803
1536	3584	1	80	236	0.68105
1536	3584	1	166	262	0.98831
1536	3584	1	346	266	1.10569
1024	3584	1	44	516	2.57802
1024	3584	1	102	484	5.66352
1024	3584	1	424	374	0.00000
1536	3584	1	40	404	0.46774
1536	3584	1	74	488	0.42959
1536	3584	1	182	472	0.00000
1536	3584	1	332	496	5.87055
