1024	2048	1	192	68	0.00000
1536	2560	2	470	413	0.00000
1024	2560	2	358	453	0.00000
1024	2560	2	15	277	0.00000
1024	2048	1	242	134	0.00000
1024	2048	1	340	0	0.00000
1024	2048	1	500	30	0.00000
1536	2048	1	146	8	0.00000
1024	2048	1	488	304	6.01225
1536	2560	1	48	38	0.00000
1024	2048	1	308	214	4.14088
1024	2048	1	198	262	1.72893
1024	2048	1	224	380	0.32289
1024	2048	1	330	442	4.91710
1024	2560	1	304	18	1.13752
1024	2560	1	124	186	3.07576
1536	2048	1	124	172	2.55555
1536	2048	1	226	140	0.00000
1536	2048	1	260	22	4.57608
1536	2048	1	266	88	5.47692
1536	2048	1	402	134	0.65268
1536	2048	2	492	59	0.00000
1536	2048	1	434	48	3.00533
1536	2048	1	512	170	0.61430
1536	2048	1	402	240	4.96418
1536	2048	1	402	298	5.09938
1536	2048	1	142	318	4.43023
1536	2048	1	224	368	0.54757
1536	2048	1	282	374	3.43687
1536	2048	1	464	418	2.66085
1536	2048	1	322	480	0.72034
1536	2048	1	122	444	1.61734
1536	2048	1	450	500	1.53930
1536	2560	1	504	74	2.80262
1536	2560	1	174	12	1.70557
1536	2560	1	180	100	1.01328
1536	2560	1	262	122	0.84881
1536	2560	1	394	132	2.77884
1024	2560	1	406	196	1.70546
1024	2560	1	442	284	1.66056
1024	2560	2	192	290	0.00000
1024	2560	1	244	356	4.81437
1024	2560	1	66	356	3.86848
1024	2560	1	148	426	1.59343
1024	2560	1	266	466	0.38825
1024	2560	1	154	486	0.60461
1024	2560	1	372	382	0.99992
1024	2560	1	468	412	0.53283
1536	2560	1	72	236	4.11448
1536	2560	1	188	262	0.40093
1536	2560	1	308	260	5.66166
1536	2560	1	460	288	1.27133
1536	2560	1	378	370	0.00000
1536	2560	1	236	372	5.25995
1536	2560	1	88	388	4.03066
1536	2560	1	42	478	0.87097
1536	2560	1	190	484	3.79985
1536	2560	1	324	512	4.61115
1536	2560	1	422	476	2.94012
1536	2560	1	512	470	3.87050
1536	2560	1	512	186	4.78757
1024	3584	1	92	476	5.95147
1024	3584	1	358	516	0.07677
1536	3584	1	70	474	0.46365
1536	3584	1	168	466	0.42719
1536	3584	1	244	516	6.03615
1536	3584	1	314	476	5.84582
1536	3584	1	354	420	5.78039
1536	3584	1	486	432	5.94124
1536	3584	1	408	344	0.00000
1536	3584	1	488	240	0.39299
1024	3584	1	284	256	0.00000
1024	3584	1	432	354	0.27563
1536	3584	1	20	318	5.75287
1536	3584	1	234	320	0.47313
1536	3584	1	324	284	3.32970
1536	3584	1	388	206	2.53087
1536	3584	1	240	226	4.76461
1536	3584	1	154	194	3.28708
1024	3584	1	432	260	1.04827
1024	3584	1	242	90	0.46516
1024	3584	1	350	152	1.78681
1024	3584	1	454	136	5.53886
1536	3584	1	94	84	1.89833
1024	3584	1	424	34	1.13903
1536	3072	1	184	512	2.98129
1536	3584	2	404	106	0.00000
1536	3584	2	472	112	0.00000
1536	3584	2	42	206	0.00000
1024	3584	1	42	136	3.85779
1024	3584	1	36	44	4.96346
1024	3072	1	92	494	4.42812
1024	3072	1	92	410	0.93389
1024	3072	1	232	310	0.65867
1024	3072	1	410	320	5.51742
1536	3072	1	40	446	3.76184
1536	3072	1	104	466	3.53385
1536	3072	1	264	466	0.00000
1536	3072	1	334	438	5.72945
1536	3072	1	432	392	0.13608
1536	3072	1	512	442	2.64854
1536	3072	1	474	210	3.18989
1536	3072	1	400	130	0.22330
1536	3072	1	322	132	2.95380
1536	3072	1	210	358	4.64997
1536	3072	1	266	290	4.67907
1536	3072	1	266	202	1.93963
1536	3072	1	60	228	4.46820
1024	3072	2	498	300	0.00000
1024	3072	1	448	168	0.00000
1536	3072	1	60	114	0.38051
1536	3072	1	14	66	3.66466
1024	3072	2	478	38	0.00000
1024	3072	2	384	90	0.00000
1024	3072	1	208	72	1.31487
1024	3072	1	262	176	5.52736
1024	3072	1	190	246	0.21173
1024	3072	1	112	200	2.78707
1024	3072	1	322	114	3.22667
1024	3072	1	104	42	3.76662
1024	3072	1	74	318	3.53783
1024	3072	1	18	276	3.73616
1536	3072	2	360	350	0.00000
1536	3072	1	146	304	1.74460
1024	3072	2	20	74	0.00000
1536	3072	1	406	22	1.86930
2560	2048	1	422	56	0.00000
2560	2048	1	308	90	0.19740
2560	2048	1	180	82	0.00000
2560	2048	1	490	148	0.21109
2560	2048	1	412	232	5.15991
2560	2048	1	290	252	4.02816
2560	2048	1	180	222	5.95324
2560	2048	1	58	142	3.99356
2560	2048	1	112	226	2.81507
2048	2048	1	370	134	1.44069
2048	2048	2	502	66	0.00000
2048	2560	2	414	52	0.00000
2048	2560	2	266	6	0.00000
2048	2560	2	216	2	0.00000
2048	2560	2	172	148	0.00000
2048	2560	2	232	158	0.00000
2048	2560	2	320	210	0.00000
2048	2560	2	476	474	0.00000
2560	2560	2	18	480	0.00000
2560	2560	2	462	330	0.00000
2048	2560	2	198	414	0.00000
2048	2560	2	174	368	0.00000
2048	2560	2	88	100	0.00000
2048	2048	1	32	442	3.40014
2048	2048	1	70	282	6.05628
2048	2048	1	40	128	0.35453
2048	2048	1	108	210	5.78274
2048	2048	1	236	258	0.00000
2048	2048	1	434	258	3.09970
2560	2048	1	60	392	2.52680
2048	2048	1	372	422	5.02797
2048	2048	1	500	508	4.79553
2048	2560	1	328	14	3.38934
2048	2048	1	80	498	3.63802
2048	2560	1	186	50	2.07789
2048	2560	1	342	110	4.58330
2048	2560	1	488	130	3.34291
2560	2048	1	246	448	4.11864
2560	2048	1	406	376	1.96267
2560	2048	1	430	474	4.59177
2560	2560	1	386	54	4.91154
2560	2560	1	222	48	0.88305
2560	2560	1	78	104	0.32175
2560	2560	1	220	164	6.06110
2560	2560	1	342	154	5.39291
2560	2560	1	154	232	5.30039
2048	2560	1	392	232	0.20540
2048	2048	1	156	52	6.02493
2048	2048	1	228	58	3.42154
2560	2560	1	4	334	3.38524
2048	2560	2	436	308	0.00000
2048	2560	1	244	316	0.00000
2048	2560	1	334	358	0.00000
2560	2560	1	128	326	4.73259
2560	2560	1	298	246	3.21227
2560	2560	1	482	198	3.77991
2048	2560	1	40	188	5.25632
2048	2560	1	80	322	2.68552
2048	2560	1	84	458	3.43341
2048	2560	1	246	466	3.18375
2560	2560	1	148	426	0.77990
2560	2560	1	334	390	4.38216
2560	2560	1	252	472	3.30279
2560	2560	1	372	480	2.55359
3584	2048	1	364	206	5.29513
3584	2048	1	392	76	5.44190
3584	2048	1	274	74	3.59759
3584	2048	1	228	224	4.40415
3584	2048	1	432	420	2.49491
3584	2048	1	484	66	0.00000
3584	2048	1	154	108	0.00000
3584	2048	1	378	328	4.81883
3072	2048	2	486	122	0.00000
3584	2048	2	220	20	0.00000
3072	2048	1	372	164	5.92734
3584	2048	1	62	286	2.58387
3584	2048	1	236	434	0.00000
3584	2048	1	32	390	4.64985
3584	2048	1	360	506	4.03212
3072	2048	1	466	316	3.77686
3584	2560	1	224	46	3.96164
3072	2560	1	458	6	5.56641
3584	2048	1	160	480	5.71519
3584	2560	1	122	48	5.29920
3072	2048	1	356	72	4.12670
3584	2560	1	422	128	5.73038
3584	2560	1	252	130	0.93600
3072	2048	1	504	484	2.55961
3584	2560	1	500	354	2.74266
3584	2560	1	272	248	3.44078
3584	2560	1	66	96	2.26633
3584	2560	1	434	340	2.54131
3584	2560	1	400	360	2.29360
3584	2560	1	160	286	3.85256
3584	2560	1	244	404	5.71791
3584	2560	1	496	164	3.49598
3584	2560	1	346	230	3.31433
3584	2560	2	312	392	0.00000
3584	2560	2	354	456	0.00000
3584	2560	2	164	408	0.00000
3072	2560	1	456	346	0.48144
3584	2560	1	48	486	5.91823
3072	2560	1	406	236	1.87668
3072	2560	1	360	304	1.96755
3584	2560	1	102	446	2.46869
3584	2560	1	8	180	0.00000
3584	2560	1	138	214	3.68982
3072	2560	1	386	88	0.00000
3584	2560	1	28	342	0.64054
3584	2560	1	392	490	3.89182
3584	2560	1	194	484	0.80058
3072	2560	1	492	494	5.68481
3072	2560	2	436	128	0.00000
3584	2560	2	288	512	0.00000
3072	2560	1	220	502	1.20367
3072	2560	1	160	390	4.21154
3072	2560	1	236	362	2.78458
3072	2560	1	324	406	2.93100
3072	2560	1	88	268	3.14163
3072	2560	1	0	364	2.35741
3072	2560	1	44	512	2.06149
3072	2560	1	118	132	2.98972
3072	2560	2	382	512	0.00000
3072	2560	1	156	8	2.64942
3072	2560	1	248	84	0.63668
3072	2560	1	16	54	3.87965
3072	2048	1	246	64	4.04187
3072	2048	2	270	146	0.00000
3072	2048	1	110	52	4.13174
3072	2048	1	90	164	1.41706
3072	2048	1	268	262	2.22974
3072	2048	1	214	320	2.13298
3072	2048	1	138	364	5.20609
3072	2048	1	322	462	4.97076
3072	2048	1	376	336	3.45390
3072	2048	1	12	330	0.00000
3072	2048	1	216	482	2.61892
3072	3584	1	254	80	0.00000
3072	3072	1	192	328	4.93949
3072	3072	1	98	134	3.16449
3072	3072	1	170	198	3.89048
3072	3072	1	46	260	4.97537
3072	3584	1	48	96	2.19412
3072	3072	1	98	410	0.00000
3072	3072	1	274	282	2.66059
3072	3072	1	356	230	5.35589
3072	3072	1	244	100	2.97501
3072	3584	1	186	30	3.27587
3072	3584	1	110	22	0.20904
3072	3584	1	342	98	2.81455
3072	3072	1	332	424	5.52410
3072	3584	1	120	298	0.00000
3584	3072	1	22	254	5.00148
3072	3072	1	472	470	0.56509
3072	3072	1	466	378	0.49878
3072	3072	1	390	346	3.07267
3584	3072	1	134	234	3.08044
3584	3072	1	200	204	2.89772
3584	3072	1	52	146	5.23053
3584	3072	1	96	350	1.93492
3072	3072	1	342	106	3.89076
3584	3584	1	150	46	0.00000
3584	3584	1	64	24	5.60681
3072	3584	1	414	96	0.38222
3072	3584	1	482	92	0.62880
3584	3072	1	234	450	1.56851
3584	3072	1	262	360	1.37551
3072	3072	1	434	154	3.01446
3584	3072	1	270	268	3.17350
3584	3072	1	374	124	1.15703
3584	3584	1	240	52	0.00000
3072	3584	1	162	174	2.87285
3072	3584	1	204	264	0.00000
3072	3584	1	300	256	5.94016
3072	3584	1	412	262	5.74476
3072	3584	1	478	278	0.00000
3584	3584	1	42	260	0.13516
3584	3584	1	126	250	0.39093
3584	3584	1	294	288	5.80775
3584	3584	1	112	444	6.13238
3584	3584	1	218	340	0.00000
3072	3584	1	32	374	2.74945
3072	3584	1	422	386	1.77232
3584	3072	1	286	50	0.00000
3584	3072	1	388	394	2.38649
3584	3072	1	472	242	0.63343
3584	3072	1	392	228	3.83633
3584	3584	1	492	414	1.67472
3584	3584	1	394	262	0.00000
3584	3584	1	468	302	0.81388
3584	3584	1	506	166	5.79848
3584	3584	1	466	8	5.10434
3072	3584	1	130	438	2.83684
3072	3584	1	260	416	0.97250
3584	3584	1	368	410	5.58276
3584	3584	1	116	350	4.42093
3072	3072	2	246	442	0.00000
3584	3072	1	438	42	0.78540
3584	3584	1	374	150	1.36330
3072	3072	1	342	510	5.10718
3072	3072	2	36	362	0.00000
3584	3072	1	512	438	2.64635
3072	3072	2	426	246	0.00000
2048	3072	1	159	35	0.00000
2048	3072	1	48	103	4.29465
2048	3072	1	352	14	5.26393
2048	3072	1	229	17	3.48505
2048	3072	2	137	120	0.00000
2560	3072	2	137	71	0.00000
2560	3072	2	227	135	0.00000
2560	3072	2	350	235	0.00000
2560	3584	2	272	249	0.00000
2560	3584	2	270	350	0.00000
2048	3072	2	459	279	0.00000
2048	3072	1	509	90	0.00000
2560	3072	1	113	141	2.16070
2560	3072	1	258	31	3.01441
2560	3072	1	376	10	2.64580
2560	3072	1	474	78	5.26218
2560	3072	1	404	191	3.00388
2560	3072	1	512	225	4.75893
2048	3072	1	53	214	0.62759
2048	3072	1	222	185	0.86783
2048	3072	1	317	190	0.00000
2048	3072	1	385	152	5.27343
2048	3072	1	377	254	5.97322
2048	3072	1	84	310	0.15985
2560	3072	1	2	240	2.72245
2560	3072	2	96	233	0.00000
2560	3072	1	294	260	2.58929
2560	3072	1	228	302	5.64423
2560	3072	1	181	328	5.62310
2560	3072	1	126	360	5.68888
2560	3072	2	97	433	0.00000
2560	3072	1	36	390	3.20683
2048	3072	1	185	351	4.28411
2048	3072	1	237	385	4.16064
2048	3072	2	306	424	0.00000
2048	3072	1	191	508	3.33550
2048	3072	1	468	468	5.41658
2560	3072	1	487	433	5.64433
2560	3072	1	357	411	6.26293
2560	3072	1	262	466	6.22067
2560	3072	1	202	464	0.06463
2560	3072	1	89	496	4.59095
2048	3584	1	65	79	3.52496
2048	3584	2	144	101	0.00000
2048	3584	1	267	71	3.66946
2048	3584	1	352	46	5.94947
2048	3584	1	414	39	3.13382
2048	3584	1	471	52	3.44692
2560	3584	1	10	99	0.00000
2560	3584	1	103	79	5.71198
2560	3584	1	232	70	5.02793
2560	3584	1	488	185	5.62307
2560	3584	1	364	195	0.37184
2560	3584	1	227	158	1.45359
2048	3584	1	153	182	1.84883
2048	3584	1	420	197	0.00000
2560	3584	1	50	222	0.54045
2560	3584	1	160	236	1.45228
2560	3072	1	360	500	4.40891
2560	3584	1	427	329	2.07576
2560	3584	1	512	339	2.53617
2048	3584	1	325	183	5.13152
2048	3584	1	275	279	0.79493
2048	3584	1	74	258	1.29445
2048	3584	1	131	365	5.63920
2048	3584	1	48	387	0.00000
2048	3584	1	112	487	4.42907
2048	3584	1	210	512	0.70834
2560	3584	1	144	340	0.96193
2560	3584	1	383	397	5.12997
2560	3584	1	230	460	5.92780
2560	3584	1	23	406	0.00000
2048	3584	1	431	426	0.00000
2560	3584	1	390	489	4.94372
2560	3584	1	512	455	5.26524
2560	3584	1	130	508	0.00000
